종목코드,CMP_KOR,SEC_NM_KOR,BPS,PER,PBR,EPS,DIV,DPS,매출액,영업이익,당기순이익,ROA,ROE,베타,MKT_VAL
299900,위지윅스튜디오,커뮤니케이션서비스,4530.0,0.0,3.93,0.0,0.0,0.0,463.0,-49.0,-57.0,-8.2,-13.1,0.78,487147.0
079160,CJ CGV,커뮤니케이션서비스,5520.0,0.0,2.73,0.0,0.0,0.0,3185.0,-162.0,-738.0,-9.9,-237.2,0.95,437999.0
192080,더블유게임즈,커뮤니케이션서비스,49639.0,6.22,0.93,7391.0,1.52,700.0,1496.0,418.0,-391.0,-0.8,0.6,0.69,413711.0
034120,SBS,커뮤니케이션서비스,37150.0,4.09,0.85,7693.0,3.18,1000.0,2522.0,501.0,511.0,13.5,26.8,0.7,344426.0
225570,넥슨게임즈,커뮤니케이션서비스,2154.0,0.0,6.62,0.0,0.0,0.0,243.0,-68.0,-60.0,-7.2,-11.2,0.83,327929.0
194480,데브시스터즈,커뮤니케이션서비스,15642.0,7.22,2.73,5918.0,1.17,500.0,533.0,-22.0,-23.0,4.5,7.2,1.07,318602.0
215000,골프존,커뮤니케이션서비스,45891.0,9.06,2.4,12167.0,3.18,3500.0,1462.0,456.0,352.0,28.2,47.5,0.43,318113.0
069080,웹젠,커뮤니케이션서비스,16832.0,5.12,0.87,2862.0,0.0,0.0,696.0,256.0,206.0,12.6,15.1,1.03,315556.0
036420,콘텐트리중앙,커뮤니케이션서비스,9670.0,0.0,2.66,0.0,0.0,0.0,2659.0,-13.0,-113.0,-1.7,-24.7,0.8,286339.0
363280,티와이홀딩스,커뮤니케이션서비스,38262.0,2.92,0.31,4004.0,0.0,0.0,1025.0,120.0,146.0,9.1,10.3,0.74,286019.0
047820,초록뱀미디어,커뮤니케이션서비스,15090.0,0.0,0.79,0.0,0.0,0.0,604.0,32.0,78.0,1.5,6.8,1.12,257296.0
101730,위메이드맥스,커뮤니케이션서비스,1456.0,0.0,9.55,0.0,0.0,0.0,240.0,87.0,91.0,42.2,82.3,0.88,245286.0
040300,YTN,커뮤니케이션서비스,5759.0,5.86,1.25,1228.0,0.7,50.0,378.0,50.0,62.0,2.9,4.4,0.52,235544.0
053210,스카이라이프,커뮤니케이션서비스,16643.0,6.44,0.49,1266.0,4.29,350.0,2542.0,233.0,166.0,5.5,8.5,0.61,190977.0
206560,덱스터,커뮤니케이션서비스,2329.0,0.0,4.38,0.0,0.0,0.0,138.0,-30.0,-54.0,-17.9,-29.0,1.22,181430.0
063080,컴투스홀딩스,커뮤니케이션서비스,55632.0,9.33,0.77,4594.0,0.0,0.0,289.0,-16.0,-317.0,-12.1,-13.5,0.69,180867.0
067000,조이시티,커뮤니케이션서비스,1423.0,37.02,2.71,104.0,0.0,0.0,398.0,1.0,1.0,2.2,5.5,0.91,158267.0
122450,KX,커뮤니케이션서비스,5636.0,6.81,1.08,896.0,0.0,0.0,898.0,331.0,34.0,2.1,0.5,1.15,157633.0
217270,넵튠,커뮤니케이션서비스,12411.0,4.71,0.95,2518.0,0.0,0.0,62.0,-65.0,-306.0,-51.6,-56.7,1.32,152548.0
037560,LG헬로비전,커뮤니케이션서비스,8424.0,12.56,0.52,348.0,2.52,110.0,2739.0,131.0,75.0,2.3,5.1,0.86,152299.0
006490,인스코비,커뮤니케이션서비스,604.0,29.9,2.48,50.0,0.0,0.0,179.0,-3.0,-31.0,-5.5,-8.9,0.55,142928.0
241840,에이스토리,커뮤니케이션서비스,5139.0,10.68,3.78,1816.0,0.0,0.0,288.0,35.0,24.0,13.3,24.2,1.28,136956.0
037270,YG PLUS,커뮤니케이션서비스,2125.0,13.03,2.13,348.0,0.0,0.0,325.0,25.0,27.0,8.4,9.1,0.88,135197.0
289220,자이언트스텝,커뮤니케이션서비스,5807.0,0.0,3.0,0.0,0.0,0.0,95.0,-37.0,-31.0,-5.6,-6.5,1.2,134342.0
043610,지니뮤직,커뮤니케이션서비스,2399.0,0.0,1.51,0.0,0.0,0.0,659.0,27.0,87.0,7.7,16.3,0.82,132538.0
089600,나스미디어,커뮤니케이션서비스,18185.0,12.3,1.72,2548.0,2.55,800.0,390.0,108.0,86.0,5.8,13.5,0.78,132171.0
057680,티사이언티픽,커뮤니케이션서비스,4688.0,0.0,0.66,0.0,0.0,0.0,23.0,-4.0,-41.0,-2.9,-3.9,0.71,131058.0
300080,플리토,커뮤니케이션서비스,3326.0,0.0,11.3,0.0,0.0,0.0,45.0,10.0,9.0,-25.6,-44.0,1.24,129512.0
048550,SM C&C,커뮤니케이션서비스,1049.0,0.0,2.95,0.0,0.0,0.0,365.0,9.0,36.0,0.8,2.3,1.45,127263.0
182360,큐브엔터,커뮤니케이션서비스,2593.0,0.0,6.29,0.0,0.0,0.0,282.0,18.0,21.0,10.7,17.9,1.2,121509.0
205500,액션스퀘어,커뮤니케이션서비스,997.0,0.0,3.94,0.0,0.0,0.0,14.0,-35.0,-47.0,-35.0,-46.1,0.86,115622.0
123420,위메이드플레이,커뮤니케이션서비스,18577.0,10.77,0.97,1667.0,0.0,0.0,339.0,-7.0,-89.0,-5.1,-8.3,0.48,115295.0
201490,미투온,커뮤니케이션서비스,3262.0,15.53,1.39,293.0,0.0,0.0,268.0,75.0,56.0,9.8,9.4,0.74,108089.0
160550,NEW,커뮤니케이션서비스,4617.0,0.0,1.19,0.0,0.0,0.0,491.0,49.0,60.0,1.7,4.1,1.34,96695.0
020120,키다리스튜디오,커뮤니케이션서비스,6419.0,57.98,1.03,114.0,0.0,0.0,517.0,72.0,42.0,2.9,3.7,1.06,94353.0
058630,엠게임,커뮤니케이션서비스,3765.0,5.17,1.55,1127.0,0.0,0.0,133.0,39.0,39.0,18.6,21.4,0.96,93431.0
086980,쇼박스,커뮤니케이션서비스,2198.0,98.19,1.61,36.0,0.0,0.0,55.0,-15.0,-7.0,-2.1,-2.5,1.56,92999.0
208640,썸에이지,커뮤니케이션서비스,350.0,9.09,2.86,110.0,0.0,0.0,24.0,-42.0,-41.0,-25.4,-27.3,1.12,90506.0
042420,네오위즈홀딩스,커뮤니케이션서비스,59327.0,2.8,0.42,8825.0,2.8,692.0,712.0,25.0,-207.0,-3.4,-18.5,1.02,89875.0
361570,알비더블유,커뮤니케이션서비스,6721.0,14.97,2.23,1002.0,0.0,0.0,164.0,12.0,8.0,3.0,4.3,2.43,89449.0
048910,대원미디어,커뮤니케이션서비스,7469.0,24.89,1.57,470.0,0.0,0.0,718.0,67.0,39.0,11.8,17.3,1.52,86832.0
054780,키이스트,커뮤니케이션서비스,2519.0,0.0,2.46,0.0,0.0,0.0,161.0,-11.0,-8.0,-1.3,-1.8,1.4,82281.0
200350,래몽래인,커뮤니케이션서비스,7145.0,42.04,2.74,465.0,0.0,0.0,140.0,6.0,5.0,-3.5,-5.8,0.34,80754.0
263720,디앤씨미디어,커뮤니케이션서비스,5615.0,10.82,2.45,1271.0,0.0,0.0,136.0,8.0,10.0,7.6,9.6,1.08,77640.0
039340,한국경제TV,커뮤니케이션서비스,7224.0,5.18,0.83,1152.0,3.35,200.0,240.0,41.0,59.0,9.6,11.6,0.72,76894.0
216050,인크로스,커뮤니케이션서비스,8089.0,6.27,1.44,1858.0,6.2,722.0,126.0,48.0,31.0,4.3,10.1,0.77,71819.0
012170,아센디오,커뮤니케이션서비스,564.0,0.0,1.62,0.0,0.0,0.0,26.0,-15.0,-13.0,-10.3,-16.0,0.15,70797.0
058400,KNN,커뮤니케이션서비스,1552.0,12.84,0.57,69.0,2.26,20.0,157.0,33.0,36.0,4.3,4.6,1.28,70400.0
322780,코퍼스코리아,커뮤니케이션서비스,1422.0,8.08,1.37,242.0,0.77,15.0,70.0,22.0,-15.0,0.2,0.3,1.14,69203.0
363260,모비데이즈,커뮤니케이션서비스,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,9.0,-22.0,-52.5,0.04,67976.0
025770,한국정보통신,커뮤니케이션서비스,6019.0,43.56,2.13,295.0,0.0,0.0,1465.0,95.0,66.0,4.2,8.3,0.41,67362.0
063440,SM Life Design,커뮤니케이션서비스,1068.0,53.25,1.99,40.0,0.0,0.0,77.0,2.0,1.0,1.0,1.2,1.34,67208.0
291230,엔피,커뮤니케이션서비스,777.0,0.0,6.47,0.0,0.0,0.0,115.0,7.0,5.0,-1.5,-0.7,0.29,62338.0
389140,포바이포,커뮤니케이션서비스,4348.0,22.24,2.97,580.0,0.0,0.0,72.0,-7.0,1.0,-4.6,-5.3,1.02114,61990.0
033830,티비씨,커뮤니케이션서비스,1240.0,20.51,0.81,49.0,1.29,13.0,97.0,11.0,14.0,3.7,3.9,2.04,60300.0
035000,지투알,커뮤니케이션서비스,9942.0,5.39,0.58,1067.0,6.09,350.0,1016.0,33.0,25.0,0.4,1.3,0.7,60015.0
046390,삼화네트웍스,커뮤니케이션서비스,1114.0,15.49,2.25,162.0,0.0,0.0,304.0,31.0,67.0,20.5,34.0,1.65,58517.0
033130,디지틀조선,커뮤니케이션서비스,2225.0,27.84,0.93,74.0,0.97,20.0,84.0,11.0,12.0,3.2,3.7,1.25,58108.0
214270,FSN,커뮤니케이션서비스,3885.0,825.0,0.85,4.0,0.0,0.0,515.0,7.0,-52.0,-2.2,-3.5,0.95,57093.0
089230,THE E&M,커뮤니케이션서비스,494.0,0.0,0.76,0.0,0.0,0.0,119.0,-4.0,3.0,-6.4,-10.8,0.69,56437.0
204630,스튜디오산타클로스,커뮤니케이션서비스,7823.0,5.77,0.91,1232.0,0.0,0.0,23.0,-7.0,-112.0,-28.9,-49.3,0.73,55057.0
047080,한빛소프트,커뮤니케이션서비스,693.0,376.0,5.43,10.0,0.0,0.0,146.0,14.0,36.0,14.4,28.8,1.25,53199.0
348030,모비릭스,커뮤니케이션서비스,7911.0,10.2,1.4,1083.0,0.0,0.0,187.0,3.0,19.0,6.2,6.8,1.12,49877.0
065530,와이어블,커뮤니케이션서비스,1579.0,44.26,1.51,54.0,2.09,50.0,137.0,9.0,7.0,1.2,2.1,1.03,49271.0
123570,이엠넷,커뮤니케이션서비스,4060.0,3.05,0.89,1180.0,5.56,200.0,110.0,26.0,19.0,6.1,8.0,0.42,47314.0
060240,룽투코리아,커뮤니케이션서비스,2583.0,0.0,1.13,0.0,0.0,0.0,113.0,-32.0,-82.0,-39.9,-44.4,1.01,46940.0
060570,드림어스컴퍼니,커뮤니케이션서비스,1138.0,0.0,2.43,0.0,0.0,0.0,679.0,-6.0,236.0,27.9,73.3,0.9,45676.0
052300,초록뱀컴퍼니,커뮤니케이션서비스,2655.0,0.63,0.22,942.0,0.0,0.0,668.0,51.0,-32.0,-2.9,-4.3,1.1,45414.0
173940,에프엔씨엔터,커뮤니케이션서비스,4165.0,0.0,1.12,0.0,0.0,0.0,142.0,-15.0,-18.0,-8.9,-18.2,1.08,44649.0
035620,바른손이앤에이,커뮤니케이션서비스,1485.0,6.93,0.57,122.0,0.0,0.0,20.0,-16.0,-26.0,-3.8,-4.5,0.63,44031.0
032800,판타지오,커뮤니케이션서비스,490.0,0.0,1.06,0.0,0.0,0.0,88.0,5.0,-69.0,-9.9,-21.7,0.66,43201.0
052220,iMBC,커뮤니케이션서비스,2403.0,91.46,1.83,48.0,0.0,0.0,125.0,11.0,8.0,2.5,3.1,1.22,42407.0
104200,NHN벅스,커뮤니케이션서비스,5288.0,0.0,1.16,0.0,0.0,0.0,164.0,8.0,11.0,5.7,7.3,1.01,39928.0
236810,엔비티,커뮤니케이션서비스,2424.0,45.54,1.9,101.0,0.0,0.0,267.0,5.0,6.0,2.2,4.4,1.48,39824.0
310200,애니플러스,커뮤니케이션서비스,1610.0,3.44,1.56,729.0,0.0,0.0,108.0,-12.0,17.0,-2.9,-9.5,0.91,39238.0
003560,IHQ,커뮤니케이션서비스,800.0,0.0,0.62,0.0,0.0,0.0,79.0,-109.0,-75.0,-3.6,-17.5,0.67,38717.0
207760,미스터블루,커뮤니케이션서비스,2634.0,14.91,1.55,274.0,0.61,25.0,190.0,2.0,27.0,8.9,13.3,1.12,38626.0
023770,플레이위드,커뮤니케이션서비스,3441.0,26.62,1.67,216.0,0.0,0.0,36.0,-50.0,2.0,0.1,0.2,0.63,37807.0
239340,줌인터넷,커뮤니케이션서비스,1200.0,15.78,2.53,192.0,0.0,0.0,48.0,-8.0,-12.0,-1.3,-0.5,1.11,36787.0
078940,코드네이처,커뮤니케이션서비스,448.0,0.0,3.17,0.0,0.0,0.0,50.0,-68.0,-85.0,-42.1,-108.7,0.37,36730.0
052790,액토즈소프트,커뮤니케이션서비스,17896.0,2.0,0.38,3424.0,0.0,0.0,163.0,75.0,-10.0,2.0,3.0,1.08,35703.0
011420,갤럭시아에스엠,커뮤니케이션서비스,1200.0,14.1,1.58,134.0,0.0,0.0,73.0,10.0,10.0,11.0,13.4,0.99,32803.0
030350,드래곤플라이,커뮤니케이션서비스,1339.0,0.0,0.88,0.0,0.0,0.0,16.0,-22.0,-23.0,-21.2,-26.1,1.09,32193.0
046140,SBS콘텐츠허브,커뮤니케이션서비스,8636.0,7.61,0.68,767.0,1.28,75.0,332.0,7.0,10.0,2.8,3.7,0.6,31337.0
078860,아이오케이,커뮤니케이션서비스,1624.0,0.0,0.3,0.0,0.0,0.0,73.0,-37.0,-191.0,-20.3,-23.7,1.05,29084.0
127710,아시아경제,커뮤니케이션서비스,5242.0,1.88,0.29,813.0,0.0,0.0,127.0,32.0,-42.0,-5.0,-6.4,1.42,28838.0
273060,와이즈버즈,커뮤니케이션서비스,835.0,19.04,1.3,57.0,1.84,20.0,34.0,2.0,3.0,1.1,1.7,0.39,25732.0
010470,오리콤,커뮤니케이션서비스,8366.0,11.24,0.72,533.0,3.67,220.0,493.0,68.0,52.0,7.0,15.3,1.22,23671.0
066790,씨씨에스,커뮤니케이션서비스,471.0,18.36,0.97,25.0,0.0,0.0,48.0,2.0,1.0,0.9,1.5,0.6,21601.0
317530,캐리소프트,커뮤니케이션서비스,1763.0,0.0,2.76,0.0,0.0,0.0,25.0,-4.0,5.0,5.6,6.4,1.36,21019.0
036000,예림당,커뮤니케이션서비스,5709.0,0.0,0.28,0.0,0.0,0.0,69.0,-2.0,-173.0,-20.6,-17.3,0.84,16847.0
237820,플레이디,커뮤니케이션서비스,5773.0,20.91,0.84,231.0,0.0,0.0,114.0,22.0,19.0,4.2,8.1,1.19,14869.0
055550,신한지주,금융,88548.0,4.78,0.39,7308.0,5.62,1960.0,75869.0,17492.0,13399.0,0.8,11.5,0.73,14679149.0
105560,KB금융,금융,121808.0,4.18,0.38,11134.0,6.32,2940.0,257208.0,16002.0,13080.0,0.8,11.7,0.74,14640560.0
086790,하나금융지주,금융,117363.0,3.24,0.33,11819.0,8.1,3100.0,208984.0,11419.0,8477.0,0.7,10.0,0.85,10073294.0
316140,우리금융지주,금융,35494.0,3.22,0.32,3481.0,8.04,900.0,137614.0,12037.0,9868.0,0.8,13.3,0.66,6034166.0
000810,삼성화재,금융,363848.0,7.2,0.52,26399.0,6.32,12000.0,65343.0,4784.0,3513.0,1.7,12.0,0.45,5940805.0
032830,삼성생명,금융,210566.0,7.64,0.3,8183.0,4.8,3000.0,99593.0,2704.0,1990.0,0.3,2.8,0.8,5250000.0
323410,카카오뱅크,금융,11620.0,42.83,1.72,467.0,0.0,0.0,3708.0,744.0,570.0,0.7,4.5,0.77,2859759.0
024110,기업은행,금융,34345.0,3.39,0.28,2877.0,7.99,780.0,34541.0,7422.0,5667.0,0.6,9.0,0.56,2615175.0
005830,DB손해보험,금융,110605.0,3.83,0.5,14482.0,6.31,3500.0,59734.0,3908.0,2983.0,1.8,19.1,0.55,2593404.0
006800,미래에셋증권,금융,16780.0,3.39,0.36,1803.0,4.91,300.0,57656.0,3213.0,2635.0,0.9,8.5,1.06,2030175.0
071050,한국금융지주,금융,126688.0,1.59,0.38,30208.0,12.79,6150.0,72251.0,1673.0,995.0,1.0,10.9,1.23,1983511.0
016360,삼성증권,금융,68096.0,2.89,0.46,10810.0,12.16,3800.0,40026.0,1828.0,1368.0,0.9,9.5,0.93,1897625.0
001450,현대해상,금융,63866.0,5.67,0.47,5286.0,4.94,1480.0,53586.0,2903.0,2140.0,1.4,15.7,0.42,1793945.0
138930,BNK금융지주,금융,28745.0,2.64,0.22,2341.0,9.05,560.0,18196.0,3274.0,2396.0,0.8,10.7,0.49,1714908.0
005940,NH투자증권,금융,21630.0,2.94,0.42,3071.0,11.63,1050.0,40497.0,1542.0,1196.0,0.8,6.3,0.86,1497472.0
000060,메리츠화재,금융,22086.0,5.14,1.34,5768.0,2.09,620.0,32111.0,3211.0,2324.0,3.2,52.9,0.3,1349466.0
175330,JB금융지주,금융,21392.0,2.82,0.33,2510.0,8.45,599.0,7340.0,2124.0,1572.0,1.1,15.1,0.47,1201083.0
000880,한화,금융,52527.0,2.59,0.48,9781.0,2.96,750.0,151898.0,9146.0,9167.0,1.2,36.9,1.08,1064114.0
139130,DGB금융지주,금융,32507.0,2.43,0.22,2886.0,8.97,630.0,16815.0,1943.0,1344.0,0.7,10.6,0.47,1056789.0
008560,메리츠증권,금융,8360.0,2.99,0.43,1201.0,2.79,100.0,147058.0,1988.0,1584.0,1.5,16.3,0.67,1056418.0
039490,키움증권,금융,149422.0,2.41,0.51,31680.0,4.59,3500.0,24153.0,1273.0,1087.0,1.1,11.6,1.41,1040285.0
138040,메리츠금융지주,금융,29591.0,3.51,0.7,5932.0,1.01,210.0,177949.0,4995.0,3681.0,2.1,33.2,0.32,769513.0
088350,한화생명,금융,15004.0,1.43,0.14,1455.0,0.0,0.0,81714.0,4580.0,3186.0,0.5,7.1,0.88,740682.0
029780,삼성카드,금융,70408.0,5.89,0.43,5164.0,7.57,2300.0,10067.0,2097.0,1552.0,2.3,8.3,0.53,704422.0
003690,코리안리,금융,24697.0,5.39,0.31,1423.0,6.84,525.0,30322.0,234.0,205.0,0.9,4.7,0.28,609333.0
023590,다우기술,금융,45679.0,2.01,0.38,8693.0,3.43,600.0,24773.0,1420.0,1123.0,1.1,11.0,0.81,423990.0
003540,대신증권,금융,39313.0,1.51,0.36,9323.0,9.96,1400.0,13986.0,1381.0,965.0,1.4,11.8,0.77,413752.0
038540,상상인,금융,12762.0,3.99,0.58,1848.0,1.36,100.0,1898.0,203.0,185.0,1.8,14.6,0.43,277283.0
003530,한화투자증권,금융,8572.0,3.73,0.29,659.0,8.13,200.0,5777.0,-30.0,-93.0,0.4,2.2,1.21,263894.0
010050,우리종금,금융,686.0,8.12,1.08,91.0,2.71,20.0,999.0,336.0,253.0,1.7,14.8,0.72,251954.0
041190,우리기술투자,금융,9347.0,0.6,0.51,7954.0,0.0,0.0,55.0,-1757.0,-1366.0,-29.5,-37.0,1.24,242172.0
001510,SK증권,금융,1446.0,7.13,0.45,92.0,2.29,15.0,3937.0,-4.0,38.0,0.2,2.2,0.92,223214.0
000370,한화손해보험,금융,12157.0,4.1,0.32,939.0,0.0,0.0,21400.0,783.0,554.0,1.3,35.1,0.57,220228.0
001720,신영증권,금융,177863.0,5.13,0.31,10783.0,7.23,4000.0,10247.0,-220.0,-257.0,-0.9,-7.8,0.34,218005.0
003470,유안타증권,금융,7421.0,3.54,0.34,719.0,7.07,180.0,6808.0,-120.0,-78.0,0.3,2.9,1.14,213349.0
210980,SK디앤디,금융,26427.0,3.85,0.86,5910.0,3.52,800.0,1100.0,117.0,539.0,7.9,25.1,0.99,196882.0
034830,한국토지신탁,금융,4475.0,2.23,0.31,611.0,7.33,100.0,606.0,228.0,134.0,4.0,6.6,0.45,189556.0
032190,다우데이타,금융,24053.0,3.62,0.58,3838.0,2.16,300.0,26288.0,1668.0,1265.0,1.2,10.4,0.89,175682.0
123890,한국자산신탁,금융,6940.0,3.58,0.45,878.0,7.0,220.0,553.0,358.0,273.0,8.8,13.3,0.62,171560.0
030210,다올투자증권,금융,10191.0,1.37,0.36,2669.0,6.86,250.0,4480.0,519.0,434.0,1.9,22.9,1.25,169281.0
082640,동양생명,금융,19530.0,2.77,0.25,1768.0,12.65,620.0,19559.0,729.0,333.0,0.5,7.5,0.52,166038.0
001200,유진투자증권,금융,10239.0,2.44,0.23,966.0,5.93,140.0,4911.0,241.0,183.0,0.7,6.4,1.09,162309.0
001500,현대차증권,금융,29950.0,2.6,0.32,3702.0,8.3,800.0,3428.0,487.0,369.0,1.5,11.3,0.98,152855.0
012700,리드코프,금융,16788.0,6.13,0.57,1570.0,8.31,800.0,1797.0,171.0,176.0,4.3,13.7,0.17,147712.0
016610,DB금융투자,금융,22133.0,1.57,0.2,2831.0,11.25,500.0,4388.0,-45.0,-43.0,0.3,2.3,0.98,118865.0
085620,미래에셋생명,금융,14579.0,4.44,0.18,604.0,3.73,100.0,9596.0,548.0,414.0,0.3,7.1,0.34,118601.0
019550,SBI인베스트먼트,금융,819.0,7.83,1.32,138.0,0.0,0.0,69.0,-22.0,-22.0,-4.3,-4.7,1.02,98018.0
030610,교보증권,금융,21947.0,2.54,0.26,2255.0,8.74,500.0,10589.0,248.0,172.0,0.7,6.0,0.65,92454.0
027360,아주IB투자,금융,2144.0,6.86,1.08,339.0,4.3,100.0,179.0,35.0,26.0,0.7,1.0,1.1,89892.0
021080,에이티넘인베스트,금융,3185.0,1.96,0.85,1380.0,7.38,200.0,306.0,144.0,111.0,31.8,39.0,0.98,88454.0
244920,에이플러스에셋,금융,4341.0,9.34,1.15,535.0,3.0,150.0,699.0,9.0,605.0,38.4,97.4,0.57,84694.0
289080,SV인베스트먼트,금융,1297.0,10.9,1.69,201.0,2.74,60.0,95.0,36.0,27.0,13.6,15.7,0.96,83939.0
019590,엠벤처투자,금융,610.0,96.15,2.05,13.0,0.0,0.0,84.0,40.0,42.0,9.6,13.9,0.53,83791.0
078020,이베스트투자증권,금융,13709.0,1.82,0.41,3047.0,10.79,600.0,3503.0,198.0,148.0,1.1,8.0,0.6,80204.0
000400,롯데손해보험,금융,3242.0,3.67,0.43,379.0,0.0,0.0,9575.0,345.0,247.0,0.5,10.9,0.6,77646.0
241520,DSC인베스트먼트,금융,2762.0,6.49,1.37,582.0,0.0,0.0,186.0,141.0,112.0,27.9,36.6,1.0,75591.0
100790,미래에셋벤처투자,금융,5131.0,2.62,0.85,1660.0,1.91,83.0,1184.0,296.0,233.0,8.6,30.7,1.14,73811.0
204620,글로벌텍스프리,금융,1571.0,0.0,1.54,0.0,0.0,0.0,99.0,-11.0,-36.0,-12.5,-20.4,0.48,72444.0
005110,한창,금융,435.0,0.0,2.37,0.0,0.0,0.0,251.0,33.0,-54.0,-4.2,-33.1,1.04,71861.0
001750,한양증권,금융,32750.0,1.48,0.28,6206.0,9.81,900.0,2894.0,108.0,82.0,1.6,9.8,0.81,70032.0
001270,부국증권,금융,74017.0,2.46,0.29,8672.0,7.49,1600.0,2560.0,167.0,110.0,1.6,8.2,0.31,66419.0
307870,비투엔,금융,602.0,0.0,3.85,0.0,0.0,0.0,54.0,-10.0,-8.0,-13.2,-25.4,0.2,63392.0
006220,제주은행,금융,16059.0,18.74,0.6,514.0,1.04,100.0,637.0,51.0,41.0,0.3,4.0,0.45,55692.0
050120,ES큐브,금융,6347.0,6.76,0.71,670.0,0.0,0.0,223.0,53.0,75.0,3.0,20.6,1.19,52843.0
007330,푸른저축은행,금융,24910.0,8.95,0.73,2044.0,3.55,650.0,170.0,36.0,20.0,0.2,0.7,0.25,49683.0
027830,대성창투,금융,1471.0,12.12,1.57,191.0,0.0,0.0,-16.0,-2.0,-1.0,6.4,6.7,1.29,46300.0
298870,다올인베스트먼트,금융,3103.0,2.76,0.71,797.0,6.82,150.0,54.0,44.0,37.0,2.5,2.7,0.73092,44000.0
003460,유화증권,금융,8013.0,15.26,0.3,156.0,5.46,130.0,38.0,-29.0,-7.0,1.3,1.9,0.33,43185.0
023760,한국캐피탈,금융,1294.0,4.36,0.57,170.0,4.72,35.0,730.0,252.0,190.0,2.4,19.8,0.67,42096.0
000540,흥국화재,금융,10599.0,3.55,0.29,873.0,0.0,0.0,12051.0,274.0,215.0,1.0,21.4,0.66,37839.0
021880,메이슨캐피탈,금융,374.0,0.0,0.97,0.0,0.0,0.0,8.0,-8.0,-7.0,-4.3,-5.1,0.44,35161.0
016600,큐캐피탈,금융,765.0,0.0,0.56,0.0,0.0,0.0,29.0,-36.0,-35.0,-5.3,-5.8,0.86,34929.0
211050,인카금융서비스,금융,4615.0,3.35,1.32,1824.0,0.0,0.0,973.0,77.0,63.0,8.7,37.6,0.47464,33277.0
246690,TS인베스트먼트,금융,1593.0,6.84,1.11,258.0,0.57,10.0,168.0,114.0,88.0,19.3,30.6,1.26,32556.0
023460,CNH,금융,3826.0,56.3,0.68,46.0,0.77,20.0,707.0,-63.0,-42.0,-10.2,-55.3,0.97,31795.0
019570,리더스 기술투자,금융,397.0,0.0,0.99,0.0,0.0,0.0,34.0,-91.0,-97.0,-49.9,-83.3,1.02,29567.0
330730,스톤브릿지벤처스,금융,4245.0,3.09,1.1,1511.0,0.0,0.0,123.0,57.0,49.0,15.5,19.1,0.71257,28700.0
001290,상상인증권,금융,2041.0,9.23,0.43,95.0,0.0,0.0,100.0,-38.0,-4.0,1.1,2.9,0.69,26603.0
015020,이스타코,금융,1294.0,24.21,0.71,38.0,0.0,0.0,18.0,1.0,-4.0,-1.5,-2.5,1.2,22077.0
190650,코리아에셋투자증권,금융,14959.0,2.94,0.51,2612.0,9.11,700.0,647.0,10.0,5.0,0.4,2.3,1.12,21586.0
307930,컴퍼니케이,금융,4766.0,3.96,1.01,1210.0,5.21,250.0,31.0,7.0,7.0,4.4,5.1,1.24,19461.0
293580,나우IB,금융,9232.0,5.26,0.76,1332.0,2.14,150.0,59.0,27.0,20.0,6.1,9.0,0.94,18101.0
277070,린드먼아시아,금융,4011.0,9.05,0.9,398.0,1.17,42.0,27.0,16.0,12.0,5.7,7.0,0.92,12816.0
096770,SK이노베이션,에너지,206117.0,42.99,0.76,3640.0,1.6,2508.0,199053.0,23292.0,13385.0,7.7,22.2,1.37,8103682.0
010950,S-Oil,에너지,60024.0,7.23,1.43,11840.0,4.44,3800.0,114424.0,17220.0,10142.0,19.2,48.5,0.83,3565722.0
267250,HD현대,에너지,89404.0,0.0,0.64,0.0,9.69,5550.0,157540.0,12358.0,9574.0,5.8,31.2,0.78,2534730.0
078930,GS,에너지,108672.0,2.84,0.4,15304.0,4.6,2000.0,72627.0,15277.0,9363.0,10.5,27.2,0.86,2139702.0
112610,씨에스윈드,에너지,21204.0,40.24,3.03,1598.0,0.93,600.0,3275.0,193.0,54.0,-0.1,0.3,1.03,1518508.0
322000,현대에너지솔루션,에너지,28600.0,0.0,2.3,0.0,0.0,0.0,2641.0,238.0,162.0,7.1,13.2,1.14,332136.0
006120,SK디스커버리,에너지,121961.0,2.87,0.25,10478.0,4.99,1500.0,19535.0,489.0,118.0,4.4,9.8,0.61,314648.0
005090,SGC에너지,에너지,41630.0,7.48,0.77,4270.0,4.69,1500.0,6692.0,215.0,74.0,4.8,11.6,0.65,253222.0
018000,유니슨,에너지,635.0,0.0,3.11,0.0,0.0,0.0,724.0,-6.0,-69.0,-7.8,-31.3,1.18,210053.0
001390,KG케미칼,에너지,34343.0,3.77,0.63,5749.0,2.31,500.0,15200.0,1714.0,4173.0,19.3,67.1,1.16,168113.0
002960,한국쉘석유,에너지,84273.0,10.99,2.91,22343.0,7.74,19000.0,790.0,107.0,78.0,19.6,30.9,0.16,146809.0
041590,플래스크,에너지,736.0,0.0,1.92,0.0,0.0,0.0,106.0,-27.0,-50.0,-2.8,-3.2,0.37,113133.0
099220,SDN,에너지,1831.0,0.0,1.19,0.0,0.0,0.0,149.0,13.0,13.0,-0.2,-0.3,1.37,108485.0
