종목코드,종목명,SEC_NM_KOR,업종명,시장구분,MKT_VAL,ALL_MKT_VAL,PER,PBR,DIV,매출액,영업이익,당기순이익,ROA,ROE,베타
145990,삼양사,필수소비재,음식료품,KOSPI,124844,28215619,9.84,0.32,3.1,6891.0,342.0,204.0,3.7,7.1,0.72
005860,한일사료,필수소비재,음식료·담배,KOSDAQ,123633,28215619,32.35,3.38,0.42,1043.0,1.0,-33.0,-5.1,-14.7,0.76
001790,대한제당,필수소비재,음식료품,KOSPI,119781,28215619,13.8,0.57,3.62,3485.0,154.0,84.0,0.7,1.8,0.38
136490,선진,필수소비재,음식료품,KOSPI,117233,28215619,5.47,0.57,1.01,5419.0,315.0,56.0,3.1,8.8,0.85
003920,남양유업,필수소비재,음식료품,KOSPI,113947,28215619,0.0,0.4,0.26,2347.0,-199.0,-118.0,-6.0,-6.9,0.8
072710,농심홀딩스,필수소비재,기타금융,KOSPI,102542,28215619,6.33,0.3,2.99,1746.0,157.0,122.0,3.7,4.8,0.43
007160,사조산업,필수소비재,"농업, 임업 및 어업",KOSPI,98890,28215619,4.98,0.5,0.67,1783.0,203.0,218.0,6.4,13.4,1.02
084690,대상홀딩스,필수소비재,기타금융,KOSPI,97155,28215619,5.61,0.43,2.95,12944.0,503.0,503.0,4.1,12.2,0.78
353810,이지바이오,필수소비재,음식료·담배,KOSDAQ,94000,28215619,14.86,3.77,1.58,386.0,42.0,22.0,6.7,20.0,0.95
010600,웰바이오텍,필수소비재,유통업,KOSPI,92473,28215619,0.0,2.86,0.0,524.0,5.0,-2.0,6.7,18.5,0.77
008040,사조동아원,필수소비재,음식료품,KOSPI,79570,28215619,76.39,0.85,0.0,1698.0,73.0,-17.0,-0.3,-0.6,0.57
003960,사조대림,필수소비재,음식료품,KOSPI,79236,28215619,3.07,0.46,1.15,4915.0,344.0,259.0,6.3,15.8,0.88
276730,제주맥주,필수소비재,음식료·담배,KOSDAQ,78908,28215619,0.0,2.18,0.0,65.0,-25.0,-25.0,-9.0,-15.3,1.22
004410,서울식품,필수소비재,음식료품,KOSPI,78384,28215619,0.0,3.61,0.0,154.0,1.0,-1.0,-0.3,-0.7,0.92
027710,팜스토리,필수소비재,음식료·담배,KOSDAQ,77708,28215619,52.28,1.27,1.04,3460.0,197.0,34.0,1.5,6.0,0.53
317240,TS트릴리온,필수소비재,화학,KOSDAQ,73688,28215619,0.0,4.97,0.0,173.0,-18.0,-14.0,-24.9,-99.5,0.81
036580,팜스코,필수소비재,음식료품,KOSPI,73195,28215619,58.07,0.6,1.96,4766.0,137.0,-230.0,-4.7,-20.4,0.94
002140,고려산업,필수소비재,음식료품,KOSPI,73013,28215619,30.77,1.3,0.71,663.0,5.0,-33.0,-0.9,-2.2,0.72
000890,보해양조,필수소비재,음식료품,KOSPI,71319,28215619,0.0,1.17,0.0,206.0,-2.0,2.0,0.4,0.6,0.77
033920,무학,필수소비재,음식료품,KOSPI,70612,28215619,0.0,0.35,3.53,393.0,31.0,-189.0,-7.6,-9.9,0.68
000140,하이트진로홀딩스,필수소비재,기타금융,KOSPI,69388,28215619,7.52,0.49,3.91,6444.0,660.0,372.0,3.5,13.4,0.74
004650,창해에탄올,필수소비재,음식료·담배,KOSDAQ,67553,28215619,9.44,0.69,4.9,274.0,28.0,-2.0,2.9,4.0,0.58
027740,마니커,필수소비재,음식료품,KOSPI,66763,28215619,0.0,1.93,0.0,798.0,30.0,33.0,0.2,1.7,0.61
043650,국순당,필수소비재,음식료·담배,KOSDAQ,66701,28215619,6.06,0.54,3.13,188.0,28.0,-49.0,-0.9,-1.0,0.51
002760,보락,필수소비재,화학,KOSPI,66019,28215619,58.75,2.16,0.3,120.0,11.0,10.0,4.9,6.1,0.85
073560,우리손에프앤지,필수소비재,음식료·담배,KOSDAQ,65949,28215619,4.77,0.57,2.62,722.0,219.0,198.0,9.7,17.2,0.69
248170,샘표식품,필수소비재,음식료품,KOSPI,65119,28215619,7.05,0.78,0.55,876.0,23.0,29.0,6.2,9.4,0.73
012690,모나리자,필수소비재,종이목재,KOSPI,62003,28215619,38.88,1.68,0.0,288.0,7.0,6.0,2.6,3.3,0.95
011150,CJ씨푸드,필수소비재,음식료품,KOSPI,60939,28215619,52.46,1.72,0.0,327.0,4.0,9.0,4.1,8.1,0.77
003310,대주산업,필수소비재,음식료·담배,KOSDAQ,60893,28215619,25.69,1.52,1.08,220.0,6.0,4.0,2.8,4.3,1.07
023900,풍국주정,필수소비재,음식료·담배,KOSDAQ,60480,28215619,26.5,1.31,0.8,365.0,7.0,9.0,2.6,2.4,0.87
357230,에이치피오,필수소비재,음식료·담배,KOSDAQ,58110,28215619,11.5,1.41,2.99,510.0,78.0,60.0,11.2,12.1,1.05
004970,신라교역,필수소비재,"농업, 임업 및 어업",KOSPI,57040,28215619,4.1,0.33,4.35,1197.0,94.0,193.0,6.5,8.1,0.59
227840,현대코퍼레이션홀딩스,필수소비재,유통업,KOSPI,56025,28215619,7.95,0.51,4.39,409.0,44.0,86.0,12.2,16.2,0.78
101530,해태제과식품,필수소비재,음식료품,KOSPI,55109,28215619,0.0,0.72,2.85,1424.0,53.0,22.0,1.5,3.8,0.58
339770,교촌에프앤비,필수소비재,유통업,KOSPI,53638,28215619,9.46,1.57,2.65,1323.0,9.0,4.0,5.6,7.9,0.57
018120,진로발효,필수소비재,음식료·담배,KOSDAQ,52790,28215619,16.69,1.99,4.9,252.0,41.0,31.0,8.9,10.1,0.16
189980,흥국에프엔비,필수소비재,음식료·담배,KOSDAQ,52557,28215619,17.8,1.46,1.03,283.0,51.0,57.0,7.7,16.5,1.15
260970,에스앤디,필수소비재,음식료·담배,KOSDAQ,51441,28215619,8.49,1.17,0.76,195.0,32.0,26.0,11.8,14.3,0.22
222980,한국맥널티,필수소비재,음식료·담배,KOSDAQ,50525,28215619,39.95,2.08,0.41,172,-,-13,-2.4,-6.7,1.06
311390,네오크레마,필수소비재,음식료·담배,KOSDAQ,49815,28215619,50.4,2.23,0.0,65.0,2.0,7.0,2.5,3.0,0.54
195500,마니커에프앤지,필수소비재,음식료·담배,KOSDAQ,49198,28215619,0.0,0.97,0.0,217.0,-2.0,2.0,-2.3,-3.8,0.77
044480,블루베리 NFT,필수소비재,화학,KOSDAQ,49163,28215619,0.0,1.33,0.0,201.0,-28.0,20.0,-2.0,-1.4,1.14
203690,프로스테믹스,필수소비재,종이·목재,KOSDAQ,48591,28215619,0.0,4.68,0.0,64.0,-17.0,-23.0,-11.5,-51.7,1.1
218150,미래생명자원,필수소비재,음식료·담배,KOSDAQ,46795,28215619,105.0,3.62,0.0,179.0,4.0,1.0,2.1,3.6,1.22
006880,신송홀딩스,필수소비재,유통업,KOSPI,45782,28215619,14.13,1.08,1.27,272.0,8.0,8.0,1.8,4.6,0.51
005740,크라운해태홀딩스,필수소비재,기타금융,KOSPI,45148,28215619,24.63,0.38,1.38,2368.0,92.0,-40.0,4.8,8.8,0.68
277410,인산가,필수소비재,음식료·담배,KOSDAQ,43572,28215619,9.33,1.25,4.1,84.0,15.0,10.0,3.9,7.0,0.94
007540,샘표,필수소비재,기타금융,KOSPI,43149,28215619,9.04,0.56,0.41,876.0,24.0,29.0,4.4,5.3,0.6
208140,정다운,필수소비재,음식료·담배,KOSDAQ,42843,28215619,6.59,0.91,4.42,531.0,86.0,62.0,11.2,22.1,0.99
264900,크라운제과,필수소비재,음식료품,KOSPI,41208,28215619,8.93,0.73,2.74,1005.0,44.0,-55.0,12.2,23.9,0.73
014710,사조씨푸드,필수소비재,음식료품,KOSPI,40684,28215619,9.39,0.4,1.12,548.0,38.0,26.0,3.4,4.9,0.8
006980,우성,필수소비재,음식료품,KOSPI,37247,28215619,0.0,0.37,0.61,1463.0,9.0,-9.0,-1.4,-3.0,0.65
318410,비비씨,필수소비재,기타제조,KOSDAQ,37165,28215619,17.56,0.87,0.0,121.0,16.0,13.0,3.1,4.3,0.67
290720,푸드나무,필수소비재,유통,KOSDAQ,35936,28215619,564.1,2.71,0.14,556,-,-8,-1.5,-2.2,0.64
005990,매일홀딩스,필수소비재,음식료·담배,KOSDAQ,35447,28215619,2.49,0.34,1.68,4865.0,203.0,-4.0,1.3,1.8,0.4
025880,케이씨피드,필수소비재,음식료·담배,KOSDAQ,35357,28215619,12.96,0.92,1.21,210.0,6.0,4.0,3.3,5.9,0.93
002600,조흥,필수소비재,음식료품,KOSPI,35046,28215619,6.61,0.73,3.67,775.0,52.0,25.0,2.9,5.9,0.37
006090,사조오양,필수소비재,음식료품,KOSPI,33662,28215619,5.47,0.44,2.18,795.0,51.0,73.0,4.7,7.5,0.74
088910,동우팜투테이블,필수소비재,음식료·담배,KOSDAQ,33630,28215619,0.0,0.4,0.0,850.0,53.0,52.0,5.5,8.3,0.5
005670,푸드웰,필수소비재,음식료·담배,KOSDAQ,33020,28215619,10.43,0.7,1.42,425.0,20.0,14.0,3.6,6.1,1.32
030720,동원수산,필수소비재,"농업, 임업 및 어업",KOSPI,32478,28215619,5.96,0.78,0.0,480.0,33.0,37.0,9.1,17.7,0.59
051780,큐로홀딩스,필수소비재,유통,KOSDAQ,32008,28215619,0.0,1.73,0.0,162.0,7.0,-2.0,-1.5,2.1,0.54
103840,우양,필수소비재,음식료·담배,KOSDAQ,29420,28215619,39.35,1.24,0.0,402,-,-11,-2.6,-8.8,0.82
002680,한탑,필수소비재,음식료·담배,KOSDAQ,29323,28215619,0.0,1.08,0.0,257.0,5.0,-29.0,-5.1,-13.0,0.73
009780,엠에스씨,필수소비재,음식료·담배,KOSDAQ,28632,28215619,6.65,0.88,1.03,490.0,71.0,49.0,10.1,16.0,0.81
023150,MH에탄올,필수소비재,음식료품,KOSPI,28277,28215619,9.59,0.9,4.02,315.0,98.0,71.0,3.8,13.5,0.39
004590,한국가구,필수소비재,유통,KOSDAQ,27621,28215619,3.82,0.65,3.14,242.0,38.0,28.0,6.5,8.7,0.81
225430,케이엠제약,필수소비재,화학,KOSDAQ,23850,28215619,0.0,1.08,0.0,34.0,-4.0,-5.0,-1.9,-2.6,0.96
053620,태양,필수소비재,금속,KOSDAQ,23309,28215619,14.02,0.4,1.77,487.0,22.0,26.0,3.1,3.9,0.51
009770,삼정펄프,필수소비재,종이목재,KOSPI,23100,28215619,10.11,0.36,3.25,426.0,17.0,44.0,0.7,0.7,0.53
250000,보라티알,필수소비재,유통,KOSDAQ,20738,28215619,13.4,1.39,1.56,170.0,29.0,24.0,32.3,45.6,1.5
003680,한성기업,필수소비재,음식료품,KOSPI,20057,28215619,0.0,0.82,0.0,703.0,20.0,9.0,2.0,8.8,1.07
025870,신라에스지,필수소비재,유통,KOSDAQ,17220,28215619,28.71,2.58,0.0,202.0,6.0,1.0,1.4,4.2,1.59
051910,LG화학,소재,화학,KOSPI,28146579,106449021,13.22,2.24,1.93,122399.0,8785.0,7183.0,5.1,10.2,1.05
005490,POSCO홀딩스,소재,철강금속,KOSPI,15220206,106449021,2.9,0.38,6.72,230101.0,20982.0,17989.0,7.7,12.7,0.99
009830,한화솔루션,소재,화학,KOSPI,6143100,106449021,15.6,1.22,0.0,33891.0,2778.0,2445.0,3.3,8.0,1.12
010130,고려아연,소재,철강금속,KOSPI,5468526,106449021,14.11,1.5,3.11,28513.0,3812.0,3232.0,9.2,11.7,0.67
003670,포스코케미칼,소재,비금속광물,KOSPI,4419277,106449021,92.98,5.28,0.18,8032.0,552.0,464.0,3.9,6.4,0.91
011170,롯데케미칼,소재,화학,KOSPI,2688221,106449021,4.34,0.41,4.87,55110.0,-214.0,362.0,1.3,2.0,1.01
004020,현대제철,소재,철강금속,KOSPI,2668248,106449021,2.9,0.24,3.1,73810.0,8221.0,5666.0,5.6,11.2,1.29
086520,에코프로,소재,일반전기전자,KOSDAQ,2294632,106449021,9.73,2.38,0.38,12318.0,1699.0,1024.0,6.8,11.7,0.74
011790,SKC,소재,화학,KOSPI,2288003,106449021,18.46,2.04,0.96,10768.0,1094.0,1197.0,6.0,14.9,0.88
011780,금호석유,소재,화학,KOSPI,2201750,106449021,1.81,0.7,7.84,22439.0,3540.0,2869.0,16.6,25.4,1.16
010060,OCI,소재,화학,KOSPI,2055577,106449021,4.03,0.86,1.81,10551.0,1810.0,1476.0,9.5,17.4,1.01
014680,한솔케미칼,소재,화학,KOSPI,1861126,106449021,15.79,3.4,1.0,2307.0,604.0,501.0,15.5,24.6,0.87
005070,코스모신소재,소재,화학,KOSPI,1373185,106449021,104.47,9.24,0.0,1193.0,108.0,61.0,7.9,13.8,0.91
004000,롯데정밀화학,소재,화학,KOSPI,1201764,106449021,2.98,0.79,3.36,6863.0,1295.0,292.0,4.4,5.3,0.68
285130,SK케미칼,소재,화학,KOSPI,1066833,106449021,11.02,0.9,3.17,5013.0,872.0,603.0,5.5,8.0,0.57
000210,DL,소재,기타금융,KOSPI,1060137,106449021,1.57,0.38,2.89,14698.0,590.0,-297.0,1.5,3.5,1.23
298050,효성첨단소재,소재,화학,KOSPI,1045956,106449021,7.57,3.14,2.36,10248.0,976.0,579.0,8.5,31.5,1.33
001230,동국제강,소재,철강금속,KOSPI,881274,106449021,2.15,0.44,3.16,23133.0,2937.0,1488.0,13.0,28.9,1.5
120110,코오롱인더,소재,화학,KOSPI,870319,106449021,7.92,0.62,2.59,13883.0,885.0,442.0,4.6,10.1,1.2
093370,후성,소재,화학,KOSPI,722333,106449021,63.93,5.82,0.1,1497.0,306.0,214.0,21.3,39.4,0.71
005690,파미셀,소재,의약품,KOSPI,658349,106449021,76.73,11.19,0.0,136.0,18.0,22.0,14.1,19.9,0.48
121600,나노신소재,소재,화학,KOSDAQ,646539,106449021,134.57,10.15,0.13,208.0,47.0,65.0,12.3,14.4,1.04
383310,에코프로에이치엔,소재,화학,KOSDAQ,636287,106449021,67.51,12.36,0.65,470.0,81.0,70.0,11.3,22.9,1.33
005420,코스모화학,소재,화학,KOSPI,566083,106449021,70.4,5.1,0.0,1877.0,169.0,120.0,6.4,13.5,1.25
103140,풍산,소재,철강금속,KOSPI,523480,106449021,3.41,0.49,3.37,11608.0,896.0,677.0,6.7,12.9,1.13
178920,PI첨단소재,소재,화학,KOSPI,486306,106449021,16.52,3.24,3.03,751.0,129.0,128.0,10.1,15.3,0.75
014830,유니드,소재,화학,KOSPI,480052,106449021,4.78,0.88,1.7,4110.0,654.0,601.0,15.1,20.0,0.93
069260,TKG휴켐스,소재,화학,KOSPI,435766,106449021,10.4,1.12,4.88,2883.0,309.0,216.0,10.3,13.8,0.85
005950,이수화학,소재,화학,KOSPI,419225,106449021,6.64,2.28,2.1,5109.0,155.0,176.0,4.8,18.9,1.18
006650,대한유화,소재,화학,KOSPI,374238,106449021,4.84,0.36,2.98,6919.0,-430.0,-290.0,-2.2,-2.6,1.09
007690,국도화학,소재,화학,KOSPI,328275,106449021,2.37,0.55,4.35,4415.0,467.0,386.0,9.2,17.3,0.57
016380,KG스틸,소재,철강금속,KOSPI,308027,106449021,5.77,0.96,0.91,10758.0,1230.0,689.0,9.5,22.6,1.15
298000,효성화학,소재,화학,KOSPI,300127,106449021,7.58,1.06,0.0,7664.0,-681.0,-877.0,-8.7,-62.9,1.29
004430,송원산업,소재,화학,KOSPI,282624,106449021,6.11,0.81,1.09,3427.0,543.0,387.0,13.8,28.0,1.07
008730,율촌화학,소재,화학,KOSPI,277760,106449021,93.84,2.29,1.56,1375.0,28.0,27.0,0.0,0.1,1.51
001570,금양,소재,화학,KOSPI,273261,106449021,41.02,4.78,0.0,606.0,38.0,22.0,2.8,7.3,0.99
161000,애경케미칼,소재,화학,KOSPI,270584,106449021,4.47,0.72,5.34,6364.0,568.0,421.0,9.2,17.1,0.84
003030,세아제강지주,소재,기타금융,KOSPI,268938,106449021,4.03,0.59,1.0,10344.0,1485.0,1134.0,12.4,22.2,0.96
014820,동원시스템즈,소재,화학,KOSPI,266140,106449021,34.02,2.25,1.18,3783.0,295.0,218.0,4.7,10.6,1.32
102710,이엔에프테크놀로지,소재,화학,KOSDAQ,251009,106449021,21.73,1.18,0.55,1756.0,217.0,177.0,9.2,16.8,1.31
213500,한솔제지,소재,종이목재,KOSPI,250049,106449021,26.87,0.54,3.88,6387.0,569.0,371.0,5.0,14.4,0.51
151860,KG ETS,소재,기타서비스,KOSDAQ,248778,106449021,9.76,1.53,0.89,11001.0,1259.0,4064.0,28.4,145.5,1.57
002840,미원상사,소재,화학,KOSPI,235503,106449021,15.08,2.94,3.42,1170.0,222.0,213.0,19.3,24.2,0.37
281740,레이크머티리얼즈,소재,화학,KOSDAQ,226672,106449021,22.8,7.09,0.0,329.0,94.0,51.0,14.1,35.7,1.22
001430,세아베스틸지주,소재,철강금속,KOSPI,223672,106449021,3.61,0.37,7.94,11526.0,635.0,582.0,5.0,10.2,1.09
101360,이엔드디,소재,화학,KOSDAQ,219948,106449021,29.03,4.07,0.0,173.0,18.0,6.0,1.3,2.4,1.32
033500,동성화인텍,소재,화학,KOSDAQ,216324,106449021,13.06,2.48,2.79,1066.0,58.0,16.0,1.3,2.8,0.72
025860,남해화학,소재,화학,KOSPI,208775,106449021,22.68,1.05,0.59,6186.0,235.0,230.0,12.7,23.9,0.63
078130,국일제지,소재,종이·목재,KOSDAQ,204475,106449021,0.0,4.64,0.0,291.0,-17.0,-11.0,-4.9,-10.5,0.94
306200,세아제강,소재,철강금속,KOSPI,203533,106449021,5.64,0.76,1.9,4808.0,683.0,553.0,15.4,27.9,0.98
104830,원익머트리얼즈,소재,반도체,KOSDAQ,200845,106449021,7.04,0.95,1.36,1323.0,230.0,203.0,14.0,17.1,0.98
220260,켐트로스,소재,화학,KOSDAQ,198404,106449021,67.17,5.39,0.0,152.0,1.0,3.0,3.3,5.8,0.63
004890,동일산업,소재,철강금속,KOSPI,196442,106449021,8.91,0.97,2.22,1406.0,101.0,84.0,7.8,9.2,0.17
008350,남선알미늄,소재,철강금속,KOSPI,195149,106449021,5.73,1.01,0.0,654.0,3.0,129.0,12.4,18.3,0.82
003240,태광산업,소재,화학,KOSPI,192429,106449021,2.18,0.18,0.21,7072.0,-79.0,131.0,2.2,2.7,0.76
089010,켐트로닉스,소재,화학,KOSDAQ,188327,106449021,9.87,2.01,1.54,1526.0,54.0,14.0,3.6,10.4,0.93
100130,동국S&C,소재,금속,KOSDAQ,186240,106449021,22.48,1.39,1.47,1868.0,117.0,92.0,4.9,7.8,1.31
055490,테이팩스,소재,화학,KOSPI,183517,106449021,19.41,2.8,0.9,503.0,95.0,73.0,13.8,19.0,0.6
268280,미원에스씨,소재,화학,KOSPI,175797,106449021,12.05,2.94,1.1,1759.0,277.0,228.0,18.8,25.2,0.38
104480,티케이케미칼,소재,화학,KOSDAQ,169602,106449021,1.01,0.54,0.0,2040.0,55.0,940.0,32.6,53.1,1.18
016590,신대양제지,소재,종이목재,KOSPI,161558,106449021,5.82,0.61,1.47,1709.0,193.0,216.0,7.3,11.4,0.55
002310,아세아제지,소재,종이목재,KOSPI,161441,106449021,3.55,0.45,2.5,2612.0,308.0,277.0,10.9,14.7,0.7
005010,휴스틸,소재,철강금속,KOSPI,157889,106449021,8.0,0.49,2.03,2408.0,719.0,529.0,14.2,21.3,1.07
084010,대한제강,소재,철강금속,KOSPI,154165,106449021,2.12,0.46,2.88,6635.0,927.0,302.0,11.8,20.5,1.18
034810,해성산업,소재,금융,KOSDAQ,149875,106449021,5.54,0.41,1.57,6394.0,606.0,414.0,7.0,7.6,0.79
002240,고려제강,소재,철강금속,KOSPI,146464,106449021,3.53,0.3,1.51,5497.0,364.0,316.0,6.2,9.2,0.57
033310,엠투엔,소재,금속,KOSDAQ,146039,106449021,0.0,2.61,0.0,97.0,-7.0,-37.0,-4.4,-6.0,0.53
012610,경인양행,소재,화학,KOSPI,145158,106449021,9.25,0.98,0.92,1155.0,117.0,86.0,5.9,12.5,0.64
139990,아주스틸,소재,철강금속,KOSPI,144350,106449021,7.33,1.2,0.0,2911.0,124.0,78.0,3.9,12.6,0.96
009520,포스코엠텍,소재,금속,KOSDAQ,144263,106449021,22.52,2.82,1.13,926.0,45.0,39.0,10.4,14.9,0.65
104700,한국철강,소재,철강금속,KOSPI,138149,106449021,2.78,0.36,3.69,2895.0,443.0,56.0,6.3,7.8,0.65
006110,삼아알미늄,소재,철강금속,KOSPI,136488,106449021,23.89,2.38,0.76,799.0,55.0,49.0,6.7,13.3,1.54
081000,일진다이아,소재,화학,KOSPI,135298,106449021,36.2,0.75,1.85,566.0,33.0,32.0,1.8,1.8,1.06
115390,락앤락,소재,화학,KOSPI,135290,106449021,24.76,0.56,0.0,1199.0,-22.0,-6.0,1.2,1.4,0.67
002710,TCC스틸,소재,철강금속,KOSPI,134232,106449021,9.58,1.83,1.26,1924.0,164.0,59.0,5.1,13.1,0.91
002810,삼영무역,소재,유통업,KOSPI,133562,106449021,5.75,0.55,4.18,1289.0,40.0,104.0,7.3,9.5,0.51
251370,와이엠티,소재,화학,KOSDAQ,132530,106449021,26.0,2.23,0.45,365.0,24.0,42.0,3.3,4.5,0.84
005810,풍산홀딩스,소재,기타금융,KOSPI,127121,106449021,1.6,0.31,4.93,1073.0,341.0,317.0,10.7,12.7,0.68
001780,알루코,소재,철강금속,KOSPI,126011,106449021,69.3,1.17,0.0,1599.0,112.0,38.0,2.5,7.8,1.07
102260,동성케미컬,소재,서비스업,KOSPI,124771,106449021,12.53,0.67,4.3,2966.0,183.0,159.0,4.3,7.6,0.41
017890,한국알콜,소재,화학,KOSDAQ,123585,106449021,4.66,0.51,0.96,1351.0,100.0,124.0,8.1,10.0,0.73
138490,코오롱플라스틱,소재,화학,KOSPI,122322,106449021,19.41,1.91,1.31,1316.0,115.0,85.0,8.7,14.3,1.05
011500,한농화성,소재,화학,KOSPI,117630,106449021,11.45,1.53,1.56,745.0,42.0,58.0,7.8,11.9,0.73
002030,아세아,소재,서비스업,KOSPI,116650,106449021,2.13,0.25,2.48,5417.0,722.0,531.0,4.9,8.5,0.7
004560,현대비앤지스틸,소재,철강금속,KOSPI,113182,106449021,3.03,0.42,0.72,3775.0,302.0,218.0,9.8,16.8,1.1
008970,동양철관,소재,철강금속,KOSPI,102931,106449021,0.0,1.57,0.0,661.0,23.0,10.0,1.7,3.7,0.79
001340,백광산업,소재,화학,KOSPI,99970,106449021,12.7,1.0,1.17,561.0,63.0,49.0,6.4,12.3,1.18
004150,한솔홀딩스,소재,기타금융,KOSPI,99245,106449021,6.57,0.27,3.56,1175.0,79.0,207.0,8.4,10.2,0.67
009580,무림P&P,소재,종이목재,KOSPI,96322,106449021,15.7,0.48,2.67,1805.0,111.0,88.0,1.8,4.0,0.77
000180,성창기업지주,소재,서비스업,KOSPI,95357,106449021,23.09,0.26,0.0,610.0,-15.0,-22.0,-1.2,-1.6,0.6
005160,동국산업,소재,금속,KOSDAQ,94711,106449021,10.16,0.5,3.35,2853.0,188.0,132.0,4.0,5.7,0.75
006380,카프로,소재,화학,KOSPI,93808,106449021,54.39,0.85,0.0,1338.0,-355.0,-370.0,-30.7,-118.6,0.9
058430,포스코스틸리온,소재,철강금속,KOSPI,92493,106449021,2.1,0.67,2.79,3781.0,254.0,182.0,12.5,22.5,0.74
002360,SH에너지화학,소재,화학,KOSPI,92402,106449021,200.83,1.44,0.83,414.0,-15.0,-7.0,1.8,2.3,0.9
239890,피엔에이치테크,소재,화학,KOSDAQ,91044,106449021,39.19,7.53,0.0,107.0,11.0,14.0,8.2,19.2,0.87
018470,조일알미늄,소재,철강금속,KOSPI,89485,106449021,13.39,1.58,0.0,1445.0,95.0,75.0,14.2,29.4,0.72
107590,미원홀딩스,소재,기타금융,KOSPI,88137,106449021,9.16,1.5,0.38,1339.0,90.0,128.0,10.5,19.5,0.44
000970,한국주철관,소재,철강금속,KOSPI,84551,106449021,2.58,0.5,5.07,1301.0,100.0,89.0,5.8,7.1,0.67
009190,대양금속,소재,철강금속,KOSPI,83961,106449021,7.19,1.56,0.0,708.0,88.0,93.0,21.7,34.4,0.65
081150,티플랙스,소재,금속,KOSDAQ,83609,106449021,11.13,0.8,0.63,666.0,83.0,64.0,11.1,16.7,0.96
001940,KISCO홀딩스,소재,철강금속,KOSPI,83195,106449021,1.71,0.2,2.88,5358.0,783.0,137.0,6.0,6.7,0.59
069460,대호에이엘,소재,철강금속,KOSPI,82790,106449021,0.0,1.45,0.0,412.0,33.0,6.0,3.4,7.4,0.63
290380,대유,소재,화학,KOSDAQ,82662,106449021,11.11,0.93,0.0,118.0,38.0,-21.0,1.7,2.2,1.04
014160,대영포장,소재,종이목재,KOSPI,82521,106449021,17.06,1.02,0.0,826.0,46.0,36.0,3.8,5.4,0.77
025000,KPX케미칼,소재,화학,KOSPI,80799,106449021,4.85,0.41,5.6,2388.0,136.0,47.0,4.5,6.0,0.55
004540,깨끗한나라,소재,종이목재,KOSPI,80466,106449021,15.49,0.57,0.0,1610.0,56.0,14.0,1.3,3.5,0.88
115960,연우,소재,화학,KOSDAQ,78572,106449021,7.64,0.83,1.17,614.0,38.0,29.0,3.8,4.6,0.94
003720,삼영화학,소재,화학,KOSPI,77231,106449021,28.92,2.06,0.0,359.0,-2.0,-8.0,0.0,6.2,1.19
294140,레몬,소재,화학,KOSDAQ,77075,106449021,0.0,7.4,0.0,60.0,-8.0,-6.0,1.1,1.8,1.03
272550,삼양패키징,소재,화학,KOSPI,76970,106449021,9.15,0.86,5.13,1151.0,131.0,93.0,3.1,5.8,0.47
136410,아셈스,소재,화학,KOSDAQ,74776,106449021,21.79,3.31,0.0,132.0,18.0,20.0,9.5,17.4,1.39651
023450,동남합성,소재,화학,KOSPI,73153,106449021,18.22,4.62,7.21,502.0,38.0,32.0,13.1,26.0,0.34
251970,펌텍코리아,소재,화학,KOSDAQ,72912,106449021,11.48,1.05,2.08,619.0,76.0,66.0,7.6,11.3,0.84
024090,디씨엠,소재,철강금속,KOSPI,72020,106449021,3.27,0.7,4.99,695.0,100.0,89.0,17.6,21.7,0.41
015890,태경산업,소재,화학,KOSPI,70485,106449021,7.66,0.75,3.92,2043.0,167.0,102.0,6.5,9.1,0.4
004090,한국석유,소재,비금속광물,KOSPI,69780,106449021,12.95,0.95,0.92,2098.0,43.0,16.0,2.9,6.8,0.73
120240,대정화금,소재,화학,KOSDAQ,66957,106449021,16.48,1.03,1.55,240.0,31.0,40.0,9.3,11.2,1.15
042040,케이피엠테크,소재,화학,KOSDAQ,66866,106449021,0.0,0.75,0.0,97.0,-14.0,-3.0,-1.7,-2.2,1.39
006840,AK홀딩스,소재,기타금융,KOSPI,66768,106449021,0.0,0.34,1.27,9799.0,138.0,-75.0,-2.4,-7.3,0.72
012800,대창,소재,철강금속,KOSPI,65876,106449021,4.11,0.44,2.16,3691.0,5.0,87.0,3.1,9.5,1.27
083420,그린케미칼,소재,화학,KOSPI,65815,106449021,12.17,1.57,2.65,843.0,54.0,45.0,9.4,15.9,0.9
025550,한국선재,소재,금속,KOSDAQ,65774,106449021,9.06,1.03,0.0,648.0,63.0,15.0,10.3,23.2,1.42
100250,진양홀딩스,소재,화학,KOSPI,65537,106449021,18.31,0.56,5.07,591.0,12.0,-171.0,14.6,24.3,0.6
000480,조선내화,소재,비금속광물,KOSPI,65352,106449021,9.92,0.37,5.78,2062.0,49.0,153.0,4.3,8.1,0.23
014580,태경비케이,소재,비금속광물,KOSPI,64835,106449021,13.12,0.81,2.48,1015.0,92.0,68.0,8.4,15.0,1.15
011280,태림포장,소재,종이목재,KOSPI,63145,106449021,12.89,0.68,1.57,1985.0,111.0,76.0,4.4,6.2,0.67
357550,석경에이티,소재,화학,KOSDAQ,61151,106449021,33.39,4.35,0.0,31.0,14.0,14.0,18.1,20.5,1.12
023600,삼보판지,소재,종이·목재,KOSDAQ,61026,106449021,3.07,0.37,1.72,1490.0,196.0,186.0,9.3,12.5,0.89
